t_dat,customer_id,article_id,price,sales_channel_id
2019-09-23,0008804a45e7fbc8653ba8f5ce15880cb966ca220c52d2f8dcdeb954891277a7,609598006,0.0220169491525424,2
2019-09-23,0008804a45e7fbc8653ba8f5ce15880cb966ca220c52d2f8dcdeb954891277a7,750063001,0.0304915254237288,2
2019-09-23,0008804a45e7fbc8653ba8f5ce15880cb966ca220c52d2f8dcdeb954891277a7,656304002,0.0355762711864407,2
2019-09-23,0008804a45e7fbc8653ba8f5ce15880cb966ca220c52d2f8dcdeb954891277a7,656304002,0.0355762711864407,2
2019-09-23,0008804a45e7fbc8653ba8f5ce15880cb966ca220c52d2f8dcdeb954891277a7,736691001,0.0101525423728814,2
2019-09-23,0008804a45e7fbc8653ba8f5ce15880cb966ca220c52d2f8dcdeb954891277a7,748140003,0.0152372881355932,2
2019-09-23,0008804a45e7fbc8653ba8f5ce15880cb966ca220c52d2f8dcdeb954891277a7,748140003,0.0152372881355932,2
2019-09-23,0008804a45e7fbc8653ba8f5ce15880cb966ca220c52d2f8dcdeb954891277a7,220094016,0.0203220338983051,2
2019-09-23,0008804a45e7fbc8653ba8f5ce15880cb966ca220c52d2f8dcdeb954891277a7,565379002,0.00845762711864407,2
2019-09-23,0008804a45e7fbc8653ba8f5ce15880cb966ca220c52d2f8dcdeb954891277a7,684340003,0.0186271186440678,2
2019-09-23,000fb6e772c5d0023892065e659963da90b1866035558ec16fca51b0dcfb7e59,771368001,0.118627118644068,2
2019-09-23,000fb6e772c5d0023892065e659963da90b1866035558ec16fca51b0dcfb7e59,591334019,0.0169322033898305,2
2019-09-23,000fb6e772c5d0023892065e659963da90b1866035558ec16fca51b0dcfb7e59,810831004,0.0338813559322034,2
2019-09-23,001529133de5f0cca01358473a1af5dd4ec3b8ba9c58e7b66957b81d6978def4,762928001,0.0152372881355932,2
2019-09-23,001529133de5f0cca01358473a1af5dd4ec3b8ba9c58e7b66957b81d6978def4,762928001,0.0152372881355932,2
2019-09-23,001529133de5f0cca01358473a1af5dd4ec3b8ba9c58e7b66957b81d6978def4,768610005,0.0338813559322034,2
2019-09-23,001529133de5f0cca01358473a1af5dd4ec3b8ba9c58e7b66957b81d6978def4,772005017,0.00845762711864407,2
2019-09-23,001529133de5f0cca01358473a1af5dd4ec3b8ba9c58e7b66957b81d6978def4,727029001,0.0152372881355932,2
2019-09-23,0015735a4905f31e769ca12963c6fbb44e026ceb88e0e3a9bbd17671b4c30f4c,708705001,0.101677966101695,2
2019-09-23,0017da8f8aaff2be69599da3e09170b2261d66e646133b153b50cdaf9240e7b7,787880005,0.0508305084745763,1
2019-09-23,001a115cf237a707724f28640c8fab25c2c3b16b08a6ef77bc27a6a90d8c9ef2,797710001,0.0338813559322034,2
2019-09-23,001a115cf237a707724f28640c8fab25c2c3b16b08a6ef77bc27a6a90d8c9ef2,179950001,0.0254067796610169,2
2019-09-23,001a115cf237a707724f28640c8fab25c2c3b16b08a6ef77bc27a6a90d8c9ef2,778064001,0.00845762711864407,2
2019-09-23,001a115cf237a707724f28640c8fab25c2c3b16b08a6ef77bc27a6a90d8c9ef2,767862001,0.0169322033898305,2
2019-09-23,001a115cf237a707724f28640c8fab25c2c3b16b08a6ef77bc27a6a90d8c9ef2,767862001,0.0169322033898305,2
2019-09-23,001c1f8d70782f450524d3b3f404474dbd4a7d0d2ad78a0ec7db76248ce08346,729814001,0.0423559322033898,2
2019-09-23,001c1f8d70782f450524d3b3f404474dbd4a7d0d2ad78a0ec7db76248ce08346,756374001,0.0152372881355932,2
2019-09-23,001c1f8d70782f450524d3b3f404474dbd4a7d0d2ad78a0ec7db76248ce08346,612481001,0.0254067796610169,2
2019-09-23,00228762ecff5b8d1ea6a2e52b96dafa198febddbc3bf350eb611f28e61ea6ce,809372001,0.0677796610169492,2
2019-09-23,00228762ecff5b8d1ea6a2e52b96dafa198febddbc3bf350eb611f28e61ea6ce,809372001,0.0677796610169492,2
2019-09-23,002470a7697bdc90b7bdb002b43cecf300fb76d22a7ba551ca6c9cb68cac1370,746871001,0.0254067796610169,2
2019-09-23,002470a7697bdc90b7bdb002b43cecf300fb76d22a7ba551ca6c9cb68cac1370,747485010,0.0254067796610169,2
2019-09-23,002470a7697bdc90b7bdb002b43cecf300fb76d22a7ba551ca6c9cb68cac1370,747485010,0.0254067796610169,2
2019-09-23,002470a7697bdc90b7bdb002b43cecf300fb76d22a7ba551ca6c9cb68cac1370,744126011,0.0254067796610169,2
2019-09-23,002470a7697bdc90b7bdb002b43cecf300fb76d22a7ba551ca6c9cb68cac1370,744126011,0.0254067796610169,2
2019-09-23,002470a7697bdc90b7bdb002b43cecf300fb76d22a7ba551ca6c9cb68cac1370,554450025,0.0338813559322034,2
2019-09-23,002470a7697bdc90b7bdb002b43cecf300fb76d22a7ba551ca6c9cb68cac1370,554450025,0.0338813559322034,2
2019-09-23,002470a7697bdc90b7bdb002b43cecf300fb76d22a7ba551ca6c9cb68cac1370,621381012,0.0338813559322034,2
2019-09-23,002470a7697bdc90b7bdb002b43cecf300fb76d22a7ba551ca6c9cb68cac1370,621381012,0.0338813559322034,2
2019-09-23,002470a7697bdc90b7bdb002b43cecf300fb76d22a7ba551ca6c9cb68cac1370,741932002,0.0338813559322034,2
2019-09-23,002470a7697bdc90b7bdb002b43cecf300fb76d22a7ba551ca6c9cb68cac1370,741932002,0.0338813559322034,2
2019-09-23,002c854e07a3962008b101821da001b3e7492b30e3b96656d613d6d3cb1493a7,770703002,0.0338813559322034,2
2019-09-23,0030bed6ae85e5e4f89285f21345b5f5dd0df531ec5a769ab275bbc97b6b1090,825011001,0.0220169491525424,2
2019-09-23,0030bed6ae85e5e4f89285f21345b5f5dd0df531ec5a769ab275bbc97b6b1090,682261004,0.00845762711864407,2
2019-09-23,0030bed6ae85e5e4f89285f21345b5f5dd0df531ec5a769ab275bbc97b6b1090,688728003,0.0254067796610169,2
2019-09-23,0030bed6ae85e5e4f89285f21345b5f5dd0df531ec5a769ab275bbc97b6b1090,469658020,0.0220169491525424,2
2019-09-23,0030bed6ae85e5e4f89285f21345b5f5dd0df531ec5a769ab275bbc97b6b1090,767225002,0.0254067796610169,2
2019-09-23,0030bed6ae85e5e4f89285f21345b5f5dd0df531ec5a769ab275bbc97b6b1090,469658009,0.0220169491525424,2
2019-09-23,0030bed6ae85e5e4f89285f21345b5f5dd0df531ec5a769ab275bbc97b6b1090,448509001,0.0423559322033898,2
2019-09-23,0030bed6ae85e5e4f89285f21345b5f5dd0df531ec5a769ab275bbc97b6b1090,486639003,0.0304915254237288,2
2019-09-23,0030bed6ae85e5e4f89285f21345b5f5dd0df531ec5a769ab275bbc97b6b1090,747986001,0.0304915254237288,2
2019-09-23,0030bed6ae85e5e4f89285f21345b5f5dd0df531ec5a769ab275bbc97b6b1090,741843001,0.0254067796610169,2
2019-09-23,0030bed6ae85e5e4f89285f21345b5f5dd0df531ec5a769ab275bbc97b6b1090,608776002,0.0135423728813559,2
2019-09-23,0030bed6ae85e5e4f89285f21345b5f5dd0df531ec5a769ab275bbc97b6b1090,608776002,0.0135423728813559,2
2019-09-23,0030bed6ae85e5e4f89285f21345b5f5dd0df531ec5a769ab275bbc97b6b1090,307239005,0.0254067796610169,2
2019-09-23,0030bed6ae85e5e4f89285f21345b5f5dd0df531ec5a769ab275bbc97b6b1090,782542001,0.0338813559322034,2
2019-09-23,0031a3ee9e817a6268d6bb4d598fd6922eb35f26dd0054dbfeed3c7fded09112,756930005,0.0169322033898305,2
2019-09-23,0031a3ee9e817a6268d6bb4d598fd6922eb35f26dd0054dbfeed3c7fded09112,764155001,0.0677796610169492,2
2019-09-23,0031fbf280d9906dfc56f7736288ae259b175d66b6dcab782fbacb489cbcb659,673638007,0.0169322033898305,2
2019-09-23,0031fbf280d9906dfc56f7736288ae259b175d66b6dcab782fbacb489cbcb659,673638013,0.0169322033898305,2
2019-09-23,0031fbf280d9906dfc56f7736288ae259b175d66b6dcab782fbacb489cbcb659,794389003,0.0338813559322034,2
2019-09-23,0031fbf280d9906dfc56f7736288ae259b175d66b6dcab782fbacb489cbcb659,783346011,0.0254067796610169,2
2019-09-23,0031fbf280d9906dfc56f7736288ae259b175d66b6dcab782fbacb489cbcb659,711440004,0.0338813559322034,2
2019-09-23,0031fbf280d9906dfc56f7736288ae259b175d66b6dcab782fbacb489cbcb659,189634001,0.0135423728813559,2
2019-09-23,0031fbf280d9906dfc56f7736288ae259b175d66b6dcab782fbacb489cbcb659,591334035,0.0169322033898305,2
2019-09-23,0031fbf280d9906dfc56f7736288ae259b175d66b6dcab782fbacb489cbcb659,797710002,0.0338813559322034,2
2019-09-23,0031fbf280d9906dfc56f7736288ae259b175d66b6dcab782fbacb489cbcb659,678942026,0.0169322033898305,2
2019-09-23,0031fbf280d9906dfc56f7736288ae259b175d66b6dcab782fbacb489cbcb659,179123001,0.0169322033898305,2
2019-09-23,0031fbf280d9906dfc56f7736288ae259b175d66b6dcab782fbacb489cbcb659,732412002,0.0338813559322034,2
2019-09-23,00346f78442e15b19e597389a3bb4300aec7b6ee48d3498de830c09527626834,567532004,0.0423559322033898,2
2019-09-23,00346f78442e15b19e597389a3bb4300aec7b6ee48d3498de830c09527626834,706104003,0.0423559322033898,2
2019-09-23,003fafa179f3a24800aa707088fc825e2cb85471adb2549d9be04e00d37c59b4,789772001,0.0254067796610169,1
2019-09-23,0056238bf79efd3e95fc0ed4f4c01c018ff088544fa010b6e75f9531ef64554c,687948001,0.0338813559322034,2
2019-09-23,0056238bf79efd3e95fc0ed4f4c01c018ff088544fa010b6e75f9531ef64554c,783388001,0.0176101694915254,2
2019-09-23,0056238bf79efd3e95fc0ed4f4c01c018ff088544fa010b6e75f9531ef64554c,815264001,0.0254067796610169,2
2019-09-23,0056238bf79efd3e95fc0ed4f4c01c018ff088544fa010b6e75f9531ef64554c,241412044,0.0254067796610169,2
2019-09-23,0056238bf79efd3e95fc0ed4f4c01c018ff088544fa010b6e75f9531ef64554c,768205002,0.0254067796610169,2
2019-09-23,0056238bf79efd3e95fc0ed4f4c01c018ff088544fa010b6e75f9531ef64554c,681373005,0.0169322033898305,2
2019-09-23,005d3c073e0dfd341c74b59da8e84449f0f480efef448a11890d7ebb5d5d68d0,787028001,0.101677966101695,2
2019-09-23,006f42e6b7dde90f3fa8a5c68292cbe79f4ab29f39d614bfb8a8895c31f2a152,740930002,0.0423559322033898,1
2019-09-23,006f42e6b7dde90f3fa8a5c68292cbe79f4ab29f39d614bfb8a8895c31f2a152,756204001,0.0338813559322034,1
2019-09-23,00708c3da4d07706d4cad77c6aecc1b1ce33d21d73022ca12737c91d85bff070,787648001,0.0152372881355932,2
2019-09-23,00708c3da4d07706d4cad77c6aecc1b1ce33d21d73022ca12737c91d85bff070,685814003,0.0304915254237288,2
2019-09-23,00708c3da4d07706d4cad77c6aecc1b1ce33d21d73022ca12737c91d85bff070,685814003,0.0304915254237288,2
2019-09-23,0073569a706784581f7916cbc61e6af44c9fa52eae38e40520ae092f379a7232,777143003,0.0508305084745763,2
2019-09-23,0073569a706784581f7916cbc61e6af44c9fa52eae38e40520ae092f379a7232,794793001,0.0508305084745763,2
2019-09-23,0073569a706784581f7916cbc61e6af44c9fa52eae38e40520ae092f379a7232,761406004,0.0254067796610169,2
2019-09-23,0073569a706784581f7916cbc61e6af44c9fa52eae38e40520ae092f379a7232,673677010,0.0254067796610169,2
2019-09-23,0073569a706784581f7916cbc61e6af44c9fa52eae38e40520ae092f379a7232,811198001,0.0338813559322034,2
2019-09-23,0075388c2b561d6a345084c9c6ca144c60d74b5f0a0d675a2f9e7b0c4e0937dd,591334003,0.0163220338983051,2
2019-09-23,0075388c2b561d6a345084c9c6ca144c60d74b5f0a0d675a2f9e7b0c4e0937dd,780418001,0.0163220338983051,2
2019-09-23,0075388c2b561d6a345084c9c6ca144c60d74b5f0a0d675a2f9e7b0c4e0937dd,399223029,0.0326440677966102,2
2019-09-23,0075388c2b561d6a345084c9c6ca144c60d74b5f0a0d675a2f9e7b0c4e0937dd,763785002,0.0408135593220339,2
2019-09-23,0075388c2b561d6a345084c9c6ca144c60d74b5f0a0d675a2f9e7b0c4e0937dd,816832004,0.0244745762711864,2
2019-09-23,0075388c2b561d6a345084c9c6ca144c60d74b5f0a0d675a2f9e7b0c4e0937dd,578626003,0.0489830508474576,2
2019-09-23,00761aefe07a2dd6ca110c99f3856ede55f20ff00ce754bf24c422c6746d05f3,786176003,0.084728813559322,1
2019-09-23,007f432a388dc3423b1456bd58fa91c75a5b712db40fb480e9a0c3461577f450,757303002,0.0304915254237288,1
2019-09-23,007f432a388dc3423b1456bd58fa91c75a5b712db40fb480e9a0c3461577f450,741259006,0.03,1
2019-09-23,007f432a388dc3423b1456bd58fa91c75a5b712db40fb480e9a0c3461577f450,739348006,0.0225084745762712,1
2019-09-23,007f432a388dc3423b1456bd58fa91c75a5b712db40fb480e9a0c3461577f450,749400010,0.0169322033898305,1
2019-09-23,0080f18f11bf65b7950e1bfcf9cf456d960e2b917241b6199afc9de5a7a7e161,760449001,0.135576271186441,2
2019-09-23,0080f18f11bf65b7950e1bfcf9cf456d960e2b917241b6199afc9de5a7a7e161,772902001,0.0135423728813559,2
2019-09-23,0080f18f11bf65b7950e1bfcf9cf456d960e2b917241b6199afc9de5a7a7e161,837368001,0.0508305084745763,2
2019-09-23,0080f18f11bf65b7950e1bfcf9cf456d960e2b917241b6199afc9de5a7a7e161,659832001,0.0169322033898305,2
2019-09-23,0080f18f11bf65b7950e1bfcf9cf456d960e2b917241b6199afc9de5a7a7e161,801309002,0.0508305084745763,2
2019-09-23,0080f18f11bf65b7950e1bfcf9cf456d960e2b917241b6199afc9de5a7a7e161,812207002,0.0677796610169492,2
2019-09-23,0080f18f11bf65b7950e1bfcf9cf456d960e2b917241b6199afc9de5a7a7e161,722520001,0.0508305084745763,2
2019-09-23,0080f18f11bf65b7950e1bfcf9cf456d960e2b917241b6199afc9de5a7a7e161,682260006,0.0254067796610169,2
2019-09-23,008b5a59c85b5c99bcb2153e3a2543aa2daf931f9d398a288c4f7d1ad5be5561,514577018,0.0033728813559322,1
2019-09-23,008b5a59c85b5c99bcb2153e3a2543aa2daf931f9d398a288c4f7d1ad5be5561,650279002,0.0118474576271186,1
2019-09-23,008ccfe402b122765e45cd37a76cab441de12f245997d72f8b8e74afe9f2b1c0,469039019,0.0220169491525424,2
2019-09-23,008ccfe402b122765e45cd37a76cab441de12f245997d72f8b8e74afe9f2b1c0,764155001,0.0677796610169492,2
2019-09-23,008ccfe402b122765e45cd37a76cab441de12f245997d72f8b8e74afe9f2b1c0,750422024,0.0338813559322034,2
2019-09-23,008ccfe402b122765e45cd37a76cab441de12f245997d72f8b8e74afe9f2b1c0,739953006,0.0338813559322034,2
2019-09-23,008ccfe402b122765e45cd37a76cab441de12f245997d72f8b8e74afe9f2b1c0,580684003,0.0169322033898305,2
2019-09-23,009403366ba00acca319f4fd5c4c135d8c365576f0a3cae9d43a0e8d48dae929,715624011,0.0254067796610169,2
2019-09-23,009403366ba00acca319f4fd5c4c135d8c365576f0a3cae9d43a0e8d48dae929,784053001,0.0508305084745763,2
2019-09-23,00974701740dadeb52dcf3a9c0479aa775f8a5609dc0d4ff57808a687ddab2e8,811235004,0.0338813559322034,2
2019-09-23,00974701740dadeb52dcf3a9c0479aa775f8a5609dc0d4ff57808a687ddab2e8,799365003,0.0508305084745763,2
2019-09-23,00974701740dadeb52dcf3a9c0479aa775f8a5609dc0d4ff57808a687ddab2e8,777892002,0.0338813559322034,2
2019-09-23,00974701740dadeb52dcf3a9c0479aa775f8a5609dc0d4ff57808a687ddab2e8,652730010,0.0508305084745763,2
2019-09-23,00974701740dadeb52dcf3a9c0479aa775f8a5609dc0d4ff57808a687ddab2e8,809230001,0.0593050847457627,2
2019-09-23,00974701740dadeb52dcf3a9c0479aa775f8a5609dc0d4ff57808a687ddab2e8,811198002,0.0338813559322034,2
2019-09-23,00974701740dadeb52dcf3a9c0479aa775f8a5609dc0d4ff57808a687ddab2e8,811235002,0.0338813559322034,2
2019-09-23,00abe4f4b1cb9872034a75329d9ce7af34aa6ed9f77f07f4f2159ed4c97e3f1d,554450036,0.0287966101694915,1
2019-09-23,00abe4f4b1cb9872034a75329d9ce7af34aa6ed9f77f07f4f2159ed4c97e3f1d,764084009,0.021593220338983,1
2019-09-23,00abe4f4b1cb9872034a75329d9ce7af34aa6ed9f77f07f4f2159ed4c97e3f1d,591334039,0.0169322033898305,1
2019-09-23,00abe4f4b1cb9872034a75329d9ce7af34aa6ed9f77f07f4f2159ed4c97e3f1d,591334039,0.0143898305084746,1
2019-09-23,00abe4f4b1cb9872034a75329d9ce7af34aa6ed9f77f07f4f2159ed4c97e3f1d,706016015,0.0287966101694915,1
2019-09-23,00abe4f4b1cb9872034a75329d9ce7af34aa6ed9f77f07f4f2159ed4c97e3f1d,591334029,0.00845762711864407,1
2019-09-23,00b1b2b8c27c20887113ca50adafd9593762297cd8aa81ab1a02b564fc99ca78,673677002,0.0243898305084746,1
2019-09-23,00b1b2b8c27c20887113ca50adafd9593762297cd8aa81ab1a02b564fc99ca78,783573001,0.0487966101694915,1
2019-09-23,00b1b2b8c27c20887113ca50adafd9593762297cd8aa81ab1a02b564fc99ca78,818764001,0.0487966101694915,1
2019-09-23,00b1b2b8c27c20887113ca50adafd9593762297cd8aa81ab1a02b564fc99ca78,782727001,0.0406610169491525,1
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,742116001,0.0304915254237288,2
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,742116001,0.0304915254237288,2
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,819520001,0.0220169491525424,2
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,819520001,0.0220169491525424,2
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,819520001,0.0220169491525424,2
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,819520003,0.0220169491525424,2
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,785018005,0.0169322033898305,2
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,819520002,0.0220169491525424,2
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,819520002,0.0220169491525424,2
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,656719015,0.0508305084745763,2
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,656719015,0.0508305084745763,2
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,656719015,0.0508305084745763,2
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,742115004,0.0169322033898305,2
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,716360001,0.0677796610169492,2
2019-09-23,00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,716360001,0.0677796610169492,2
2019-09-23,00be0a263381af38132d31225e8fb12fbc527c654b446484fb672a78118f037d,712295001,0.0508305084745763,1
2019-09-23,00c14b39b44326040fc0d049d9bcb580a433e86401f7b99e53e8c0d50ab4de4e,578752001,0.0304915254237288,2
2019-09-23,00c14b39b44326040fc0d049d9bcb580a433e86401f7b99e53e8c0d50ab4de4e,785504002,0.0338813559322034,2
2019-09-23,00c14b7f150c32badd65c34dc3b1cb933c8a902815550abdd9f3f5d5508cb8ed,693331002,0.084728813559322,2
2019-09-23,00cb1b20dc74b20fe2997880bd0fb622ff2eafba644c62a2743ea02785c003dc,642437008,0.0338813559322034,2
2019-09-23,00cb1b20dc74b20fe2997880bd0fb622ff2eafba644c62a2743ea02785c003dc,794538001,0.0423559322033898,2
2019-09-23,00cb1b20dc74b20fe2997880bd0fb622ff2eafba644c62a2743ea02785c003dc,786245002,0.0254067796610169,2
2019-09-23,00cb1b20dc74b20fe2997880bd0fb622ff2eafba644c62a2743ea02785c003dc,756374001,0.0152372881355932,2
2019-09-23,00cb1b20dc74b20fe2997880bd0fb622ff2eafba644c62a2743ea02785c003dc,756374001,0.0152372881355932,2
2019-09-23,00cb1b20dc74b20fe2997880bd0fb622ff2eafba644c62a2743ea02785c003dc,771557001,0.0508305084745763,2
2019-09-23,00cb1b20dc74b20fe2997880bd0fb622ff2eafba644c62a2743ea02785c003dc,771557001,0.0508305084745763,2
2019-09-23,00cb1b20dc74b20fe2997880bd0fb622ff2eafba644c62a2743ea02785c003dc,788326003,0.084728813559322,2
2019-09-23,00cb1b20dc74b20fe2997880bd0fb622ff2eafba644c62a2743ea02785c003dc,750423006,0.0423559322033898,2
2019-09-23,00cb1b20dc74b20fe2997880bd0fb622ff2eafba644c62a2743ea02785c003dc,750423006,0.0423559322033898,2
2019-09-23,00cf1256de7abe3db27f1be4b674f3b0e8ad6651e95b290c998765497c137b74,772005009,0.00845762711864407,2
2019-09-23,00cf1256de7abe3db27f1be4b674f3b0e8ad6651e95b290c998765497c137b74,794819001,0.0254067796610169,2
2019-09-23,00de0f442480958d4c86892efe81b5871beb79805dbdd0f53cda2f7afb4a3216,721266002,0.084728813559322,2
2019-09-23,00de0f442480958d4c86892efe81b5871beb79805dbdd0f53cda2f7afb4a3216,787696002,0.0338813559322034,2
2019-09-23,00de0f442480958d4c86892efe81b5871beb79805dbdd0f53cda2f7afb4a3216,791713001,0.0508305084745763,2
2019-09-23,00de0f442480958d4c86892efe81b5871beb79805dbdd0f53cda2f7afb4a3216,818982001,0.0220169491525424,2
2019-09-23,00de0f442480958d4c86892efe81b5871beb79805dbdd0f53cda2f7afb4a3216,823949001,0.0169322033898305,2
2019-09-23,00de0f442480958d4c86892efe81b5871beb79805dbdd0f53cda2f7afb4a3216,772829002,0.135576271186441,2
2019-09-23,00de0f442480958d4c86892efe81b5871beb79805dbdd0f53cda2f7afb4a3216,772902001,0.0135423728813559,2
2019-09-23,00de0f442480958d4c86892efe81b5871beb79805dbdd0f53cda2f7afb4a3216,772902003,0.0135423728813559,2
2019-09-23,00de0f442480958d4c86892efe81b5871beb79805dbdd0f53cda2f7afb4a3216,807801002,0.084728813559322,2
2019-09-23,00de0f442480958d4c86892efe81b5871beb79805dbdd0f53cda2f7afb4a3216,814962001,0.084728813559322,2
2019-09-23,00de0f442480958d4c86892efe81b5871beb79805dbdd0f53cda2f7afb4a3216,672355002,0.101677966101695,2
2019-09-23,00de0f442480958d4c86892efe81b5871beb79805dbdd0f53cda2f7afb4a3216,787696004,0.0338813559322034,2
2019-09-23,00e7483672a09eaf32285605a42c729d5d5a6d999cf0b8af8bcaa24e21fc8e45,574109021,0.0254067796610169,2
2019-09-23,00e7483672a09eaf32285605a42c729d5d5a6d999cf0b8af8bcaa24e21fc8e45,786245002,0.0186271186440678,1
2019-09-23,00e7483672a09eaf32285605a42c729d5d5a6d999cf0b8af8bcaa24e21fc8e45,687524012,0.0254067796610169,2
2019-09-23,00e8beeb81aa726db023197ca985886829ae3dbb9305ea6b3b05b1b5e97f757e,678342002,0.00845762711864407,1
2019-09-23,00e8beeb81aa726db023197ca985886829ae3dbb9305ea6b3b05b1b5e97f757e,691991008,0.0186271186440678,1
2019-09-23,00f0c938b2c298fc016a2f2971df619ec698657830c434a3405151a2eb1e4b57,474123018,0.0118474576271186,2
2019-09-23,00f0c938b2c298fc016a2f2971df619ec698657830c434a3405151a2eb1e4b57,772794003,0.0355762711864407,2
2019-09-23,00f0c938b2c298fc016a2f2971df619ec698657830c434a3405151a2eb1e4b57,660497010,0.0152372881355932,2
2019-09-23,00f0c938b2c298fc016a2f2971df619ec698657830c434a3405151a2eb1e4b57,712216012,0.0220169491525424,2
2019-09-23,00f0c938b2c298fc016a2f2971df619ec698657830c434a3405151a2eb1e4b57,613459003,0.0101525423728814,2
2019-09-23,00f0c938b2c298fc016a2f2971df619ec698657830c434a3405151a2eb1e4b57,753210001,0.0101525423728814,2
2019-09-23,00f0c938b2c298fc016a2f2971df619ec698657830c434a3405151a2eb1e4b57,753210011,0.0101525423728814,2
2019-09-23,00f0c938b2c298fc016a2f2971df619ec698657830c434a3405151a2eb1e4b57,721320012,0.0101525423728814,2
2019-09-23,00f0c938b2c298fc016a2f2971df619ec698657830c434a3405151a2eb1e4b57,613459004,0.0101525423728814,2
2019-09-23,00f0c938b2c298fc016a2f2971df619ec698657830c434a3405151a2eb1e4b57,753255002,0.00845762711864407,2
2019-09-23,00f0c938b2c298fc016a2f2971df619ec698657830c434a3405151a2eb1e4b57,818410001,0.0135423728813559,2
2019-09-23,00f1c3895749444bd89d21b2892f26e87efbe93464d068359803b8e6570f2c14,688558001,0.0169322033898305,2
2019-09-23,00f1c3895749444bd89d21b2892f26e87efbe93464d068359803b8e6570f2c14,688558001,0.0169322033898305,2
2019-09-23,00f1c3895749444bd89d21b2892f26e87efbe93464d068359803b8e6570f2c14,799365002,0.0508305084745763,2
2019-09-23,00f1c3895749444bd89d21b2892f26e87efbe93464d068359803b8e6570f2c14,781833004,0.0254067796610169,2
2019-09-23,00f1c3895749444bd89d21b2892f26e87efbe93464d068359803b8e6570f2c14,837368001,0.0508305084745763,2
2019-09-23,00ff32665617b1eae1d8e21361a02cfd9225a9419c7e2b20c862cc3995534d54,372860001,0.0135423728813559,1
